screen_name,user_id,followed_by,last_post_date,days_inactive,is_bot_suspect,verdict,reason
,1803491728248209409,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1619766252787957760,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1806607741726695424,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1851934708730368000,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1829270775683014657,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1757292881730260992,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1604149141445246976,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1943549372849098753,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1695125783344201735,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1274846586699501568,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1626144595435307008,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1804846045882691584,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1347744244652412928,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1753893600843173889,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1695611634331344896,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1263142774280531971,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1208058314745163776,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1536960801952743424,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1954950968698646528,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1226937267270410240,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1304036016957915136,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,3281195418,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1153716168848478208,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2247435294,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1511596851979591683,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1950657428220944384,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1888253316091551744,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1538598353524731907,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1682361450948427776,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1837835550490812416,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1339813667437752320,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1720997128170885121,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1630275891895889920,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2068069585656356864,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2042327754587201537,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1620693360259342338,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1992296492242292736,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1847596982862282752,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1358074775399264261,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1438228289848479749,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1588906011917750273,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1292449110,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1016059183085576192,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1681412703556911109,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1454891808983506951,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1057305457,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2028543236403556352,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1238520105841168386,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2063950951359082496,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,737979949,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,819432501982752768,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,897507323018715141,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1319342279115550721,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,256523056,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1507383234337906699,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1632401763570524161,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1252674850453364737,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,520445177,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1831023934768140288,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,310804819,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1196366010921758720,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,773951466,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1848201385709596672,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,459294214,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1434492176243822601,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1590719998279958529,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1480199691639873544,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,2035851114596401152,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1963643193934974983,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1505873863703470081,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1721139282092429312,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,260886212,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,130537001,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1495967016804663299,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1317327383628705793,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,3044300378,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1347430870278430722,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
,1805622878550843392,False,Unknown,N/A,False,UNFOLLOW_IRRELEVANT,Non-Mutual & Non-Engineering Profile
